mode,experiment,time,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,q_waist,q_shoulder,q_elbow,q_wrist_angle,q_wrist_rotate,qd_waist,qd_shoulder,qd_elbow,qd_wrist_angle,qd_wrist_rotate,tau_waist,tau_shoulder,tau_elbow,tau_wrist_angle,tau_wrist_rotate,ee_x,ee_y,ee_z
velocity,step,1.7400,0.0,0.0,0.0,0.0,0.0,1e-06,0.513964,0.17758,0.183025,0.0,1e-06,0.337134,0.373859,0.058669,0.0,-3e-06,-1.445105,-0.545448,-0.03554,-0.0,0.397885,0.0,0.011486
velocity,step,1.7420,0.0,0.0,0.0,0.0,0.0,1e-06,0.514638,0.178327,0.183141,0.0,1e-06,0.337099,0.373353,0.058398,0.0,-3e-06,-1.444958,-0.544712,-0.035378,-0.0,0.397618,0.0,0.011014
velocity,step,1.7440,0.0,0.0,0.0,0.0,0.0,1e-06,0.515312,0.179072,0.183258,0.0,1e-06,0.337064,0.372845,0.058126,0.0,-3e-06,-1.444808,-0.543975,-0.035214,-0.0,0.39735,0.0,0.010543
velocity,step,1.7460,0.0,0.0,0.0,0.0,0.0,1e-06,0.515986,0.179817,0.183373,0.0,1e-06,0.337028,0.372337,0.057853,0.0,-3e-06,-1.444656,-0.543235,-0.03505,-0.0,0.397082,0.0,0.010074
velocity,step,1.7480,0.0,0.0,0.0,0.0,0.0,1e-06,0.51666,0.180561,0.183489,0.0,1e-06,0.336991,0.371827,0.057579,0.0,-3e-06,-1.444502,-0.542494,-0.034885,-0.0,0.396814,0.0,0.009605
velocity,step,1.7500,0.0,0.0,0.0,0.0,0.0,1e-06,0.517334,0.181303,0.183603,0.0,1e-06,0.336954,0.371316,0.057304,0.0,-3e-06,-1.444345,-0.541752,-0.03472,-0.0,0.396545,0.0,0.009136
velocity,step,1.7520,0.0,0.0,0.0,0.0,0.0,1e-06,0.518008,0.182045,0.183717,0.0,1e-06,0.336917,0.370804,0.057027,0.0,-3e-06,-1.444186,-0.541008,-0.034554,-0.0,0.396276,0.0,0.008669
velocity,step,1.7540,0.0,0.0,0.0,0.0,0.0,1e-06,0.518682,0.182785,0.183831,0.0,1e-06,0.336878,0.370292,0.05675,0.0,-3e-06,-1.444024,-0.540262,-0.034388,-0.0,0.396007,0.0,0.008202
velocity,step,1.7560,0.0,0.0,0.0,0.0,0.0,1e-06,0.519356,0.183525,0.183944,0.0,1e-06,0.33684,0.369778,0.056472,0.0,-3e-06,-1.443861,-0.539515,-0.03422,-0.0,0.395737,0.0,0.007737
velocity,step,1.7580,0.0,0.0,0.0,0.0,0.0,1e-06,0.520029,0.184263,0.184056,0.0,1e-06,0.3368,0.369263,0.056194,0.0,-3e-06,-1.443695,-0.538766,-0.034053,-0.0,0.395468,0.0,0.007272
velocity,step,1.7600,0.0,0.0,0.0,0.0,0.0,1e-06,0.520703,0.185001,0.184168,0.0,1e-06,0.336761,0.368748,0.055914,0.0,-3e-06,-1.443527,-0.538017,-0.033885,-0.0,0.395198,0.0,0.006808
velocity,step,1.7620,0.0,0.0,0.0,0.0,0.0,1e-06,0.521376,0.185737,0.184279,0.0,1e-06,0.336721,0.368231,0.055634,0.0,-3e-06,-1.443357,-0.537265,-0.033716,-0.0,0.394927,0.0,0.006344
velocity,step,1.7640,0.0,0.0,0.0,0.0,0.0,1e-06,0.522049,0.186473,0.18439,0.0,1e-06,0.33668,0.367714,0.055353,0.0,-3e-06,-1.443185,-0.536513,-0.033547,-0.0,0.394657,0.0,0.005882
velocity,step,1.7660,0.0,0.0,0.0,0.0,0.0,1e-06,0.522723,0.187207,0.1845,0.0,1e-06,0.336639,0.367196,0.055071,0.0,-3e-06,-1.443011,-0.535759,-0.033378,-0.0,0.394386,0.0,0.00542
velocity,step,1.7680,0.0,0.0,0.0,0.0,0.0,1e-06,0.523396,0.187941,0.18461,0.0,1e-06,0.336598,0.366677,0.054789,0.0,-3e-06,-1.442835,-0.535004,-0.033208,-0.0,0.394115,0.0,0.004959
velocity,step,1.7700,0.0,0.0,0.0,0.0,0.0,1e-06,0.524069,0.188673,0.184719,0.0,1e-06,0.336556,0.366157,0.054506,0.0,-3e-06,-1.442657,-0.534248,-0.033038,-0.0,0.393844,0.0,0.004499
velocity,step,1.7720,0.0,0.0,0.0,0.0,0.0,1e-06,0.524742,0.189404,0.184827,0.0,1e-06,0.336513,0.365637,0.054222,0.0,-3e-06,-1.442478,-0.533491,-0.032867,-0.0,0.393572,0.0,0.00404
velocity,step,1.7740,0.0,0.0,0.0,0.0,0.0,1e-06,0.525415,0.190134,0.184935,0.0,1e-06,0.336471,0.365116,0.053938,0.0,-3e-06,-1.442296,-0.532733,-0.032696,-0.0,0.3933,0.0,0.003582
velocity,step,1.7760,0.0,0.0,0.0,0.0,0.0,1e-06,0.526088,0.190864,0.185042,0.0,1e-06,0.336428,0.364594,0.053654,0.0,-3e-06,-1.442113,-0.531973,-0.032525,-0.0,0.393028,0.0,0.003124
velocity,step,1.7780,0.0,0.0,0.0,0.0,0.0,1e-06,0.526761,0.191592,0.185149,0.0,1e-06,0.336384,0.364071,0.053368,0.0,-3e-06,-1.441929,-0.531213,-0.032353,-0.0,0.392756,0.0,0.002668
velocity,step,1.7800,0.0,0.0,0.0,0.0,0.0,1e-06,0.527433,0.192319,0.185255,0.0,1e-06,0.33634,0.363548,0.053083,0.0,-3e-06,-1.441742,-0.530451,-0.032181,-0.0,0.392484,0.0,0.002212
velocity,step,1.7820,0.0,0.0,0.0,0.0,0.0,1e-06,0.528106,0.193045,0.185361,0.0,1e-06,0.336296,0.363024,0.052797,0.0,-3e-06,-1.441554,-0.529689,-0.032009,-0.0,0.392211,0.0,0.001757
velocity,step,1.7840,0.0,0.0,0.0,0.0,0.0,1e-06,0.528778,0.19377,0.185466,0.0,1e-06,0.336251,0.362499,0.05251,0.0,-3e-06,-1.441365,-0.528926,-0.031836,-0.0,0.391938,0.0,0.001303
velocity,step,1.7860,0.0,0.0,0.0,0.0,0.0,1e-06,0.529451,0.194494,0.18557,0.0,1e-06,0.336206,0.361974,0.052223,0.0,-3e-06,-1.441173,-0.528161,-0.031664,-0.0,0.391665,0.0,0.000849
velocity,step,1.7880,0.0,0.0,0.0,0.0,0.0,1e-06,0.530123,0.195217,0.185674,0.0,1e-06,0.336161,0.361448,0.051936,0.0,-3e-06,-1.440981,-0.527396,-0.03149,-0.0,0.391391,0.0,0.000397
velocity,step,1.7900,0.0,0.0,0.0,0.0,0.0,1e-06,0.530795,0.195939,0.185777,0.0,1e-06,0.336115,0.360922,0.051648,0.0,-3e-06,-1.440786,-0.52663,-0.031317,-0.0,0.391118,0.0,-5.5e-05
velocity,step,1.7920,0.0,0.0,0.0,0.0,0.0,1e-06,0.531468,0.196659,0.18588,0.0,1e-06,0.336069,0.360395,0.051359,0.0,-3e-06,-1.440591,-0.525863,-0.031144,-0.0,0.390844,0.0,-0.000506
velocity,step,1.7940,0.0,0.0,0.0,0.0,0.0,1e-06,0.53214,0.197379,0.185982,0.0,1e-06,0.336023,0.359867,0.051071,0.0,-3e-06,-1.440393,-0.525095,-0.03097,-0.0,0.39057,0.0,-0.000956
velocity,step,1.7960,0.0,0.0,0.0,0.0,0.0,1e-06,0.532812,0.198098,0.186084,0.0,1e-06,0.335976,0.359339,0.050782,0.0,-3e-06,-1.440195,-0.524326,-0.030796,-0.0,0.390295,0.0,-0.001405
velocity,step,1.7980,0.0,0.0,0.0,0.0,0.0,1e-06,0.533483,0.198815,0.186185,0.0,1e-06,0.335929,0.35881,0.050493,0.0,-3e-06,-1.439995,-0.523557,-0.030621,-0.0,0.390021,0.0,-0.001854
velocity,step,1.8000,0.0,0.0,0.0,0.0,0.0,1e-06,0.534155,0.199532,0.186285,0.0,1e-06,0.335882,0.358281,0.050203,0.0,-3e-06,-1.439793,-0.522787,-0.030447,-0.0,0.389746,0.0,-0.002301
velocity,step,1.8020,0.0,0.0,0.0,0.0,0.0,1e-06,0.534827,0.200247,0.186385,0.0,1e-06,0.335834,0.357751,0.049913,0.0,-3e-06,-1.43959,-0.522015,-0.030272,-0.0,0.389471,0.0,-0.002748
velocity,step,1.8040,0.0,0.0,0.0,0.0,0.0,1e-06,0.535498,0.200962,0.186484,0.0,1e-06,0.335786,0.357221,0.049623,0.0,-3e-06,-1.439386,-0.521244,-0.030098,-0.0,0.389196,0.0,-0.003194
velocity,step,1.8060,0.0,0.0,0.0,0.0,0.0,1e-06,0.53617,0.201675,0.186583,0.0,1e-06,0.335738,0.35669,0.049332,0.0,-3e-06,-1.439181,-0.520471,-0.029923,-0.0,0.388921,0.0,-0.003639
velocity,step,1.8080,0.0,0.0,0.0,0.0,0.0,1e-06,0.536841,0.202388,0.186681,0.0,1e-06,0.33569,0.356159,0.049041,0.0,-3e-06,-1.438974,-0.519698,-0.029747,-0.0,0.388645,0.0,-0.004084
velocity,step,1.8100,0.0,0.0,0.0,0.0,0.0,1e-06,0.537513,0.203099,0.186778,0.0,1e-06,0.335641,0.355627,0.04875,0.0,-3e-06,-1.438766,-0.518924,-0.029572,-0.0,0.38837,0.0,-0.004527
velocity,step,1.8120,0.0,0.0,0.0,0.0,0.0,1e-06,0.538184,0.203809,0.186875,0.0,1e-06,0.335592,0.355095,0.048459,0.0,-3e-06,-1.438556,-0.518149,-0.029396,-0.0,0.388094,0.0,-0.00497
velocity,step,1.8140,0.0,0.0,0.0,0.0,0.0,1e-06,0.538855,0.204518,0.186972,0.0,1e-06,0.335542,0.354563,0.048167,0.0,-3e-06,-1.438345,-0.517374,-0.029221,-0.0,0.387818,0.0,-0.005412
velocity,step,1.8160,0.0,0.0,0.0,0.0,0.0,1e-06,0.539526,0.205226,0.187067,0.0,1e-06,0.335492,0.35403,0.047876,0.0,-3e-06,-1.438133,-0.516598,-0.029045,-0.0,0.387541,0.0,-0.005853
velocity,step,1.8180,0.0,0.0,0.0,0.0,0.0,1e-06,0.540197,0.205933,0.187163,0.0,1e-06,0.335442,0.353496,0.047584,0.0,-3e-06,-1.43792,-0.515821,-0.028869,-0.0,0.387265,0.0,-0.006293
velocity,step,1.8200,0.0,0.0,0.0,0.0,0.0,1e-06,0.540867,0.206639,0.187257,0.0,1e-06,0.335392,0.352962,0.047291,0.0,-3e-06,-1.437706,-0.515044,-0.028693,-0.0,0.386988,0.0,-0.006732
velocity,step,1.8220,0.0,0.0,0.0,0.0,0.0,1e-06,0.541538,0.207344,0.187351,0.0,1e-06,0.335341,0.352428,0.046999,0.0,-3e-06,-1.43749,-0.514266,-0.028517,-0.0,0.386711,0.0,-0.007171
velocity,step,1.8240,0.0,0.0,0.0,0.0,0.0,1e-06,0.542209,0.208048,0.187445,0.0,1e-06,0.335291,0.351893,0.046706,0.0,-3e-06,-1.437274,-0.513487,-0.02834,-0.0,0.386434,0.0,-0.007609
velocity,step,1.8260,0.0,0.0,0.0,0.0,0.0,1e-06,0.542879,0.20875,0.187537,0.0,1e-06,0.33524,0.351358,0.046413,0.0,-3e-06,-1.437056,-0.512708,-0.028164,-0.0,0.386157,0.0,-0.008046
velocity,step,1.8280,0.0,0.0,0.0,0.0,0.0,1e-06,0.54355,0.209452,0.18763,0.0,1e-06,0.335188,0.350822,0.04612,0.0,-3e-06,-1.436837,-0.511928,-0.027987,-0.0,0.38588,0.0,-0.008482
velocity,step,1.8300,0.0,0.0,0.0,0.0,0.0,1e-06,0.54422,0.210153,0.187721,0.0,1e-06,0.335136,0.350286,0.045827,0.0,-3e-06,-1.436616,-0.511148,-0.027811,-0.0,0.385602,0.0,-0.008917
velocity,step,1.8320,0.0,0.0,0.0,0.0,0.0,1e-06,0.54489,0.210852,0.187812,0.0,1e-06,0.335085,0.34975,0.045534,0.0,-3e-06,-1.436395,-0.510367,-0.027634,-0.0,0.385324,0.0,-0.009352
velocity,step,1.8340,0.0,0.0,0.0,0.0,0.0,1e-06,0.54556,0.211551,0.187903,0.0,1e-06,0.335032,0.349213,0.04524,0.0,-3e-06,-1.436172,-0.509586,-0.027457,-0.0,0.385046,0.0,-0.009785
velocity,step,1.8360,0.0,0.0,0.0,0.0,0.0,1e-06,0.54623,0.212248,0.187993,0.0,1e-06,0.33498,0.348676,0.044947,0.0,-3e-06,-1.435949,-0.508804,-0.02728,-0.0,0.384768,0.0,-0.010218
velocity,step,1.8380,0.0,0.0,0.0,0.0,0.0,1e-06,0.5469,0.212944,0.188082,0.0,1e-06,0.334927,0.348139,0.044653,0.0,-3e-06,-1.435724,-0.508021,-0.027103,-0.0,0.38449,0.0,-0.01065
velocity,step,1.8400,0.0,0.0,0.0,0.0,0.0,1e-06,0.54757,0.213639,0.188171,0.0,1e-06,0.334874,0.347601,0.044359,0.0,-3e-06,-1.435498,-0.507238,-0.026926,-0.0,0.384212,0.0,-0.011081
velocity,step,1.8420,0.0,0.0,0.0,0.0,0.0,1e-06,0.548239,0.214334,0.188259,0.0,1e-06,0.334821,0.347063,0.044065,0.0,-3e-06,-1.435272,-0.506455,-0.026748,-0.0,0.383933,0.0,-0.011512
velocity,step,1.8440,0.0,0.0,0.0,0.0,0.0,1e-06,0.548909,0.215027,0.188346,0.0,1e-06,0.334768,0.346524,0.043771,0.0,-3e-06,-1.435044,-0.505671,-0.026571,-0.0,0.383655,0.0,-0.011941
velocity,step,1.8460,0.0,0.0,0.0,0.0,0.0,1e-06,0.549578,0.215719,0.188433,0.0,1e-06,0.334714,0.345986,0.043476,0.0,-3e-06,-1.434815,-0.504886,-0.026394,-0.0,0.383376,0.0,-0.01237
velocity,step,1.8480,0.0,0.0,0.0,0.0,0.0,1e-06,0.550248,0.216409,0.18852,0.0,1e-06,0.33466,0.345446,0.043182,0.0,-3e-06,-1.434585,-0.504101,-0.026216,-0.0,0.383097,0.0,-0.012798
velocity,step,1.8500,0.0,0.0,0.0,0.0,0.0,1e-06,0.550917,0.217099,0.188606,0.0,1e-06,0.334606,0.344907,0.042887,0.0,-3e-06,-1.434354,-0.503315,-0.026039,-0.0,0.382818,0.0,-0.013225
velocity,step,1.8520,0.0,0.0,0.0,0.0,0.0,1e-06,0.551586,0.217788,0.188691,0.0,1e-06,0.334552,0.344367,0.042593,0.0,-3e-06,-1.434121,-0.502529,-0.025861,-0.0,0.382538,0.0,-0.013652
velocity,step,1.8540,0.0,0.0,0.0,0.0,0.0,1e-06,0.552255,0.218476,0.188775,0.0,1e-06,0.334497,0.343827,0.042298,0.0,-3e-06,-1.433888,-0.501743,-0.025683,-0.0,0.382259,0.0,-0.014077
velocity,step,1.8560,0.0,0.0,0.0,0.0,0.0,1e-06,0.552924,0.219162,0.188859,0.0,1e-06,0.334442,0.343287,0.042003,0.0,-3e-06,-1.433654,-0.500956,-0.025506,-0.0,0.381979,0.0,-0.014502
velocity,step,1.8580,0.0,0.0,0.0,0.0,0.0,1e-06,0.553593,0.219848,0.188943,0.0,1e-06,0.334387,0.342746,0.041708,0.0,-3e-06,-1.433419,-0.500169,-0.025328,-0.0,0.3817,0.0,-0.014926
velocity,step,1.8600,0.0,0.0,0.0,0.0,0.0,1e-06,0.554261,0.220532,0.189026,0.0,1e-06,0.334332,0.342205,0.041413,0.0,-3e-06,-1.433183,-0.499381,-0.02515,-0.0,0.38142,0.0,-0.015349
velocity,step,1.8620,0.0,0.0,0.0,0.0,0.0,1e-06,0.55493,0.221216,0.189108,0.0,1e-06,0.334276,0.341664,0.041118,0.0,-3e-06,-1.432946,-0.498593,-0.024972,-0.0,0.38114,0.0,-0.015771
velocity,step,1.8640,0.0,0.0,0.0,0.0,0.0,1e-06,0.555598,0.221898,0.189189,0.0,1e-06,0.33422,0.341122,0.040822,0.0,-3e-06,-1.432708,-0.497804,-0.024794,-0.0,0.38086,0.0,-0.016193
velocity,step,1.8660,0.0,0.0,0.0,0.0,0.0,1e-06,0.556267,0.222579,0.189271,0.0,1e-06,0.334164,0.34058,0.040527,0.0,-3e-06,-1.432469,-0.497015,-0.024616,-0.0,0.380579,0.0,-0.016613
velocity,step,1.8680,0.0,0.0,0.0,0.0,0.0,1e-06,0.556935,0.223259,0.189351,0.0,1e-06,0.334108,0.340038,0.040232,0.0,-3e-06,-1.432229,-0.496225,-0.024438,-0.0,0.380299,0.0,-0.017033
velocity,step,1.8700,0.0,0.0,0.0,0.0,0.0,1e-06,0.557603,0.223938,0.189431,0.0,1e-06,0.334052,0.339496,0.039936,0.0,-3e-06,-1.431988,-0.495435,-0.02426,-0.0,0.380019,0.0,-0.017452
velocity,step,1.8720,0.0,0.0,0.0,0.0,0.0,1e-06,0.558271,0.224616,0.18951,0.0,1e-06,0.333995,0.338953,0.039641,0.0,-3e-06,-1.431746,-0.494645,-0.024082,-0.0,0.379738,0.0,-0.017871
velocity,step,1.8740,0.0,0.0,0.0,0.0,0.0,1e-06,0.558939,0.225293,0.189589,0.0,1e-06,0.333938,0.33841,0.039345,0.0,-3e-06,-1.431503,-0.493854,-0.023903,-0.0,0.379457,0.0,-0.018288
velocity,step,1.8760,0.0,0.0,0.0,0.0,0.0,1e-06,0.559606,0.225968,0.189667,0.0,1e-06,0.333881,0.337867,0.03905,0.0,-3e-06,-1.431259,-0.493063,-0.023725,-0.0,0.379177,0.0,-0.018705
velocity,step,1.8780,0.0,0.0,0.0,0.0,0.0,1e-06,0.560274,0.226643,0.189744,0.0,1e-06,0.333824,0.337323,0.038754,0.0,-3e-06,-1.431015,-0.492272,-0.023547,-0.0,0.378896,0.0,-0.019121
velocity,step,1.8800,0.0,0.0,0.0,0.0,0.0,1e-06,0.560942,0.227317,0.189821,0.0,1e-06,0.333766,0.33678,0.038458,0.0,-3e-06,-1.430769,-0.49148,-0.023369,-0.0,0.378615,0.0,-0.019536
velocity,step,1.8820,0.0,0.0,0.0,0.0,0.0,1e-06,0.561609,0.227989,0.189898,0.0,1e-06,0.333709,0.336236,0.038162,0.0,-3e-06,-1.430523,-0.490688,-0.02319,-0.0,0.378333,0.0,-0.01995
velocity,step,1.8840,0.0,0.0,0.0,0.0,0.0,1e-06,0.562276,0.22866,0.189973,0.0,1e-06,0.333651,0.335691,0.037867,0.0,-3e-06,-1.430275,-0.489895,-0.023012,-0.0,0.378052,0.0,-0.020363
velocity,step,1.8860,0.0,0.0,0.0,0.0,0.0,1e-06,0.562944,0.229331,0.190049,0.0,1e-06,0.333593,0.335147,0.037571,0.0,-3e-06,-1.430027,-0.489102,-0.022834,-0.0,0.377771,0.0,-0.020776
velocity,step,1.8880,0.0,0.0,0.0,0.0,0.0,1e-06,0.563611,0.23,0.190123,0.0,1e-06,0.333534,0.334602,0.037275,0.0,-3e-06,-1.429778,-0.488309,-0.022655,-0.0,0.377489,0.0,-0.021188
velocity,step,1.8900,0.0,0.0,0.0,0.0,0.0,1e-06,0.564278,0.230668,0.190197,0.0,1e-06,0.333476,0.334057,0.036979,0.0,-3e-06,-1.429528,-0.487515,-0.022477,-0.0,0.377208,0.0,-0.021599
velocity,step,1.8920,0.0,0.0,0.0,0.0,0.0,1e-06,0.564944,0.231335,0.19027,0.0,1e-06,0.333417,0.333512,0.036683,0.0,-3e-06,-1.429277,-0.486722,-0.022298,-0.0,0.376926,0.0,-0.022009
velocity,step,1.8940,0.0,0.0,0.0,0.0,0.0,1e-06,0.565611,0.232001,0.190343,0.0,1e-06,0.333358,0.332967,0.036387,0.0,-3e-06,-1.429025,-0.485927,-0.02212,-0.0,0.376644,0.0,-0.022418
velocity,step,1.8960,0.0,0.0,0.0,0.0,0.0,1e-06,0.566278,0.232666,0.190415,0.0,1e-06,0.333299,0.332421,0.036091,0.0,-3e-06,-1.428773,-0.485133,-0.021941,-0.0,0.376362,0.0,-0.022827
velocity,step,1.8980,0.0,0.0,0.0,0.0,0.0,1e-06,0.566944,0.23333,0.190487,0.0,1e-06,0.33324,0.331876,0.035795,0.0,-3e-06,-1.428519,-0.484338,-0.021763,-0.0,0.37608,0.0,-0.023235
velocity,step,1.9000,0.0,0.0,0.0,0.0,0.0,1e-06,0.567611,0.233992,0.190558,0.0,1e-06,0.33318,0.33133,0.035499,0.0,-3e-06,-1.428265,-0.483543,-0.021584,-0.0,0.375798,0.0,-0.023642
velocity,step,1.9020,0.0,0.0,0.0,0.0,0.0,1e-06,0.568277,0.234654,0.190628,0.0,1e-06,0.33312,0.330783,0.035203,0.0,-3e-06,-1.42801,-0.482747,-0.021406,-0.0,0.375516,0.0,-0.024048
velocity,step,1.9040,0.0,0.0,0.0,0.0,0.0,1e-06,0.568943,0.235314,0.190698,0.0,1e-06,0.33306,0.330237,0.034907,0.0,-3e-06,-1.427754,-0.481951,-0.021227,-0.0,0.375234,0.0,-0.024454
velocity,step,1.9060,0.0,0.0,0.0,0.0,0.0,1e-06,0.569609,0.235974,0.190767,0.0,1e-06,0.333,0.32969,0.034611,0.0,-3e-06,-1.427497,-0.481155,-0.021049,-0.0,0.374952,0.0,-0.024858
velocity,step,1.9080,0.0,0.0,0.0,0.0,0.0,1e-06,0.570275,0.236632,0.190836,0.0,1e-06,0.33294,0.329144,0.034315,0.0,-3e-06,-1.42724,-0.480359,-0.02087,-0.0,0.374669,0.0,-0.025262
velocity,step,1.9100,0.0,0.0,0.0,0.0,0.0,1e-06,0.570941,0.237289,0.190904,0.0,1e-06,0.33288,0.328597,0.034018,0.0,-3e-06,-1.426981,-0.479562,-0.020692,-0.0,0.374387,0.0,-0.025665
velocity,step,1.9120,0.0,0.0,0.0,0.0,0.0,1e-06,0.571606,0.237945,0.190972,0.0,1e-06,0.332819,0.32805,0.033722,0.0,-3e-06,-1.426722,-0.478765,-0.020513,-0.0,0.374104,0.0,-0.026068
velocity,step,1.9140,0.0,0.0,0.0,0.0,0.0,1e-06,0.572272,0.2386,0.191038,0.0,1e-06,0.332758,0.327502,0.033426,0.0,-3e-06,-1.426462,-0.477968,-0.020335,-0.0,0.373822,0.0,-0.026469
velocity,step,1.9160,0.0,0.0,0.0,0.0,0.0,1e-06,0.572937,0.239254,0.191105,0.0,1e-06,0.332697,0.326955,0.03313,0.0,-3e-06,-1.426201,-0.477171,-0.020156,-0.0,0.373539,0.0,-0.02687
velocity,step,1.9180,0.0,0.0,0.0,0.0,0.0,1e-06,0.573602,0.239907,0.19117,0.0,1e-06,0.332636,0.326407,0.032834,0.0,-3e-06,-1.425939,-0.476373,-0.019978,-0.0,0.373256,0.0,-0.02727
velocity,step,1.9200,0.0,0.0,0.0,0.0,0.0,1e-06,0.574268,0.240559,0.191235,0.0,1e-06,0.332574,0.325859,0.032538,0.0,-3e-06,-1.425677,-0.475575,-0.019799,-0.0,0.372973,0.0,-0.027669
velocity,step,1.9220,0.0,0.0,0.0,0.0,0.0,1e-06,0.574933,0.241209,0.1913,0.0,1e-06,0.332513,0.325311,0.032242,0.0,-3e-06,-1.425414,-0.474777,-0.01962,-0.0,0.37269,0.0,-0.028067
velocity,step,1.9240,0.0,0.0,0.0,0.0,0.0,1e-06,0.575597,0.241859,0.191364,0.0,1e-06,0.332451,0.324763,0.031946,0.0,-3e-06,-1.42515,-0.473979,-0.019442,-0.0,0.372408,0.0,-0.028465
velocity,step,1.9260,0.0,0.0,0.0,0.0,0.0,1e-06,0.576262,0.242507,0.191427,0.0,1e-06,0.332389,0.324215,0.03165,0.0,-3e-06,-1.424885,-0.47318,-0.019263,-0.0,0.372125,0.0,-0.028862
velocity,step,1.9280,0.0,0.0,0.0,0.0,0.0,1e-06,0.576927,0.243155,0.19149,0.0,1e-06,0.332327,0.323666,0.031354,0.0,-3e-06,-1.42462,-0.472381,-0.019085,-0.0,0.371841,0.0,-0.029258
velocity,step,1.9300,0.0,0.0,0.0,0.0,0.0,1e-06,0.577591,0.243801,0.191552,0.0,1e-06,0.332265,0.323118,0.031058,0.0,-3e-06,-1.424353,-0.471582,-0.018906,-0.0,0.371558,0.0,-0.029653
velocity,step,1.9320,0.0,0.0,0.0,0.0,0.0,1e-06,0.578256,0.244446,0.191613,0.0,1e-06,0.332202,0.322569,0.030762,0.0,-3e-06,-1.424086,-0.470783,-0.018728,-0.0,0.371275,0.0,-0.030047
velocity,step,1.9340,0.0,0.0,0.0,0.0,0.0,1e-06,0.57892,0.24509,0.191674,0.0,1e-06,0.33214,0.32202,0.030466,0.0,-3e-06,-1.423819,-0.469983,-0.018549,-0.0,0.370992,0.0,-0.030441
velocity,step,1.9360,0.0,0.0,0.0,0.0,0.0,1e-06,0.579584,0.245733,0.191735,0.0,1e-06,0.332077,0.321471,0.03017,0.0,-3e-06,-1.42355,-0.469183,-0.018371,-0.0,0.370709,0.0,-0.030834
velocity,step,1.9380,0.0,0.0,0.0,0.0,0.0,1e-06,0.580248,0.246375,0.191794,0.0,1e-06,0.332014,0.320922,0.029874,0.0,-3e-06,-1.423281,-0.468383,-0.018193,-0.0,0.370425,0.0,-0.031226
velocity,step,1.9400,0.0,0.0,0.0,0.0,0.0,1e-06,0.580912,0.247016,0.191854,0.0,1e-06,0.331951,0.320373,0.029578,0.0,-3e-06,-1.423011,-0.467583,-0.018014,-0.0,0.370142,0.0,-0.031617
velocity,step,1.9420,0.0,0.0,0.0,0.0,0.0,1e-06,0.581576,0.247655,0.191912,0.0,1e-06,0.331887,0.319823,0.029283,0.0,-3e-06,-1.422741,-0.466783,-0.017836,-0.0,0.369858,0.0,-0.032008
velocity,step,1.9440,0.0,0.0,0.0,0.0,0.0,1e-06,0.58224,0.248294,0.19197,0.0,1e-06,0.331824,0.319274,0.028987,0.0,-3e-06,-1.422469,-0.465982,-0.017657,-0.0,0.369575,0.0,-0.032398
velocity,step,1.9460,0.0,0.0,0.0,0.0,0.0,1e-06,0.582903,0.248931,0.192027,0.0,1e-06,0.33176,0.318724,0.028691,0.0,-3e-06,-1.422197,-0.465182,-0.017479,-0.0,0.369291,0.0,-0.032787
velocity,step,1.9480,0.0,0.0,0.0,0.0,0.0,1e-06,0.583567,0.249568,0.192084,0.0,1e-06,0.331696,0.318174,0.028395,0.0,-3e-06,-1.421924,-0.464381,-0.017301,-0.0,0.369008,0.0,-0.033175
velocity,step,1.9500,0.0,0.0,0.0,0.0,0.0,1e-06,0.58423,0.250203,0.19214,0.0,1e-06,0.331632,0.317624,0.0281,0.0,-3e-06,-1.421651,-0.46358,-0.017122,-0.0,0.368724,0.0,-0.033562
velocity,step,1.9520,0.0,0.0,0.0,0.0,0.0,1e-06,0.584893,0.250837,0.192196,0.0,1e-06,0.331568,0.317074,0.027804,0.0,-3e-06,-1.421377,-0.462778,-0.016944,-0.0,0.368441,0.0,-0.033949
velocity,step,1.9540,0.0,0.0,0.0,0.0,0.0,1e-06,0.585556,0.25147,0.192251,0.0,1e-06,0.331504,0.316524,0.027509,0.0,-3e-06,-1.421102,-0.461977,-0.016766,-0.0,0.368157,0.0,-0.034335
velocity,step,1.9560,0.0,0.0,0.0,0.0,0.0,1e-06,0.586219,0.252102,0.192306,0.0,1e-06,0.33144,0.315974,0.027213,0.0,-3e-06,-1.420826,-0.461175,-0.016588,-0.0,0.367873,0.0,-0.03472
velocity,step,1.9580,0.0,0.0,0.0,0.0,0.0,1e-06,0.586882,0.252733,0.192359,0.0,1e-06,0.331375,0.315423,0.026918,0.0,-3e-06,-1.42055,-0.460374,-0.01641,-0.0,0.36759,0.0,-0.035105
velocity,step,1.9600,0.0,0.0,0.0,0.0,0.0,1e-06,0.587544,0.253363,0.192413,0.0,1e-06,0.33131,0.314873,0.026622,0.0,-3e-06,-1.420273,-0.459572,-0.016231,-0.0,0.367306,0.0,-0.035488
velocity,step,1.9620,0.0,0.0,0.0,0.0,0.0,1e-06,0.588207,0.253991,0.192465,0.0,1e-06,0.331245,0.314322,0.026327,0.0,-3e-06,-1.419996,-0.45877,-0.016053,-0.0,0.367022,0.0,-0.035871
